name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
Best Western Plus Villa Saint Antoine Hôtel & Spa,https://www.tripadvisor.fr/Hotel_Review-g1842343-d1833082-Reviews-Best_Western_Plus_Villa_Saint_Antoine_Hotel_Spa-Clisson_Loire_Atlantique_Pays_de_la_L.html,"8 Rue Saint Antoine, 44190 Clisson France",,,Clisson  ,France  ,Europe||France||Pays de la Loire||Loire-Atlantique||Clisson,4.5,4.0,Superbe vue,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de conférence||Massage en couple||Parking||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salle de réception||Salles de réunion||Soins du visage||Massage corporel complet||Hammam||Massage||Stockage des bagages||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de conférence||Massage en couple||Parking||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salle de réception||Salles de réunion||Soins du visage||Massage corporel complet||Hammam||Massage||Stockage des bagages||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Blue elephant boutique hotel,https://www.tripadvisor.fr/Hotel_Review-g297897-d10035397-Reviews-Blue_elephant_boutique_hotel-Negombo_Western_Province.html,"81/1,St. Joseph Street Eththukala, Negombo 11500 Sri Lanka",,7 sur 414,Hôtels Negombo  ,Sri Lanka  ,Asie||Sri Lanka||Province occidentale||Negombo||Hôtels Negombo,4.5,3.0,Charmant,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Activités pour les enfants (Enfants/Pour les familles)||Navette aéroport||Sécurité 24 heures sur 24||Stockage des bagages||Parking||Wi-Fi||Piscine extérieure||Café||Restaurant||Petit-déjeuner disponible||Boisson de bienvenue offerte||Service de taxi||Hôtel non-fumeurs||Réception 24 heures sur 24||Rideaux occultants||Climatisation||Bureau||Service de ménage||Coin salon||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Téléphone||Eau en bouteille||Penderie||Fer à repasser||Service de réveil/réveil-matin||Réfrigérateur||Films à la demande||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Activités pour les enfants (Enfants/Pour les familles)||Navette aéroport||Sécurité 24 heures sur 24||Stockage des bagages||Parking||Wi-Fi||Piscine extérieure||Café||Restaurant||Petit-déjeuner disponible||Boisson de bienvenue offerte||Service de taxi||Hôtel non-fumeurs||Réception 24 heures sur 24||Rideaux occultants||Climatisation||Bureau||Service de ménage||Coin salon||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Téléphone||Eau en bouteille||Penderie||Fer à repasser||Service de réveil/réveil-matin||Réfrigérateur||Films à la demande||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs
Melia Hanoi,https://www.tripadvisor.fr/Hotel_Review-g293924-d302627-Reviews-Melia_Hanoi-Hanoi.html,"44B Ly Thuong Kiet Street, Hanoï 001235 Vietnam",,123 sur 1 191,Hanoï  ,Vietnam  ,Asie||Vietnam||Hanoï,4.5,5.0,Vert||Affaires,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Discothèque/DJ||Babysitting||Parking||Wi-Fi||Jacuzzi||Piscine extérieure||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Buffet adapté aux enfants||Navette aéroport||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage de la tête||Massage||Salon||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Climatisation||Cheminée||Service de ménage||Service en chambre||Minibar||Réfrigérateur||Télévision à écran plat||Films à la demande||Coffre-fort||Équipements de chambre VIP||Chambres non-fumeurs||Suites||Chambres familiales||Chambres fumeurs disponibles||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Discothèque/DJ||Babysitting||Parking||Wi-Fi||Jacuzzi||Piscine extérieure||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Buffet adapté aux enfants||Navette aéroport||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage de la tête||Massage||Salon||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Climatisation||Cheminée||Service de ménage||Service en chambre||Minibar||Réfrigérateur||Télévision à écran plat||Films à la demande||Coffre-fort||Équipements de chambre VIP||Chambres non-fumeurs||Suites||Chambres familiales||Chambres fumeurs disponibles
Ibis Budget Marne la Vallée Bry sur Marne,https://www.tripadvisor.fr/Hotel_Review-g675054-d1071244-Reviews-Ibis_Budget_Marne_la_Vallee_Bry_sur_Marne-Bry_sur_Marne_Val_de_Marne_Ile_de_France.html,"1 avenue de l Europe, 94360 Bry-sur-Marne France",,,Bry-sur-Marne  ,France  ,Europe||France||Île-de-France||Val-de-Marne||Bry-sur-Marne,3.0,2.0,,Parking gratuit||Parking sécurisé||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Buffet de petit-déjeuner||Distributeur automatique||Hôtel non-fumeurs
Garden Beach Hotel,https://www.tripadvisor.fr/Hotel_Review-g187229-d228771-Reviews-Garden_Beach_Hotel-Juan_les_Pins_Antibes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote.html,"15 - 17 Boulevard Baudoin, 06160 Juan-les-Pins, Antibes France",,26 sur 46,Juan-les-Pins  ,France  ,Europe||France||Provence-Alpes-Côte d'Azur||Côte d'Azur||Antibes||Juan-les-Pins,3.5,4.0,Vue sur la ville||Superbe vue,Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Casino et jeux d'argent||Chaises hautes disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking public payant sur site||Wi-Fi||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus pour les enfants||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Plage privée||Bureau||Balcon privé||Minibar||Bouilloire électrique||Télévision à écran plat||Baignoire/douche||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Salles de bain privatives||Vue sur l'océan||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres familiales||Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Casino et jeux d'argent||Chaises hautes disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking public payant sur site||Wi-Fi||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus pour les enfants||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Plage privée||Bureau||Balcon privé||Minibar||Bouilloire électrique||Télévision à écran plat||Baignoire/douche||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Salles de bain privatives||Vue sur l'océan||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres familiales
Fairmont Le Montreux Palace,https://www.tripadvisor.fr/Hotel_Review-g188108-d231870-Reviews-Fairmont_Le_Montreux_Palace-Montreux_Canton_of_Vaud.html,"avenue Claude Nobs 2, Montreux 1820 Suisse",,2 sur 17,Montreux  ,Suisse  ,Europe||Suisse||Canton de Vaud||Montreux,4.5,5.0,Superbe vue||Vue sur le port,Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Clubs pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking privé payant à proximité||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Bar côté piscine||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage corporel complet||Hammam||Massage de la tête||Massage||Salon||Bain de vapeur||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Boutiques||Service de majordome||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Équipements de chambre VIP||Coffre pour ordinateur portable||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Clubs pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking privé payant à proximité||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Bar côté piscine||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage corporel complet||Hammam||Massage de la tête||Massage||Salon||Bain de vapeur||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Boutiques||Service de majordome||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Équipements de chambre VIP||Coffre pour ordinateur portable||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
Crowne Plaza Barcelona - Fira Center,https://www.tripadvisor.fr/Hotel_Review-g187497-d228466-Reviews-Crowne_Plaza_Barcelona_Fira_Center-Barcelona_Catalonia.html,"Avenida de Rius I Taulet, 1-3, 08004 Barcelone Espagne",,93 sur 530,Barcelone  ,Espagne  ,Europe||Espagne||Catalogne||Province de Barcelone||Barcelone,4.5,4.0,Affaires||Vert,Garage||Internet haut débit gratuit (Wi-Fi)||Jacuzzi||Centre de remise en forme/Salle de sport||Bar/lounge||Centre d'affaires avec accès Internet||Salles de conférence||Soins du visage||Wi-Fi||Piscine intérieure||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Coffre pour ordinateur portable||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Garage||Internet haut débit gratuit (Wi-Fi)||Jacuzzi||Centre de remise en forme/Salle de sport||Bar/lounge||Centre d'affaires avec accès Internet||Salles de conférence||Soins du visage||Wi-Fi||Piscine intérieure||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Coffre pour ordinateur portable||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Hotel Dukes' Palace Bruges,https://www.tripadvisor.fr/Hotel_Review-g188671-d815288-Reviews-Hotel_Dukes_Palace_Bruges-Bruges_West_Flanders_Province.html,"Prinsenhof 8, Bruges 8000 Belgique",,20 sur 97,Bruges  ,Belgique  ,Europe||Belgique||Flandres||Flandre occidentale||Bruges,4.5,5.0,Affaires||Classique,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Spa||Garage||Wi-Fi||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Vin/champagne||Salles de réunion||Massage des pieds||Hammam||Massage||Bain de vapeur||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Solarium||Service de majordome||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Cafetière/théière||Télévision à écran plat||Lits extra longs||Baignoire/douche||Peignoirs||Service de ménage||Service en chambre||Coffre-fort||Coin salon||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Minibar||Réfrigérateur||Sèche-cheveux||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Spa||Garage||Wi-Fi||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Vin/champagne||Salles de réunion||Massage des pieds||Hammam||Massage||Bain de vapeur||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Solarium||Service de majordome||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Cafetière/théière||Télévision à écran plat||Lits extra longs||Baignoire/douche||Peignoirs||Service de ménage||Service en chambre||Coffre-fort||Coin salon||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Minibar||Réfrigérateur||Sèche-cheveux||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
CGH - Residence les Chalets d'Angele,https://www.tripadvisor.fr/Hotel_Review-g635593-d3583331-Reviews-CGH_Residence_les_Chalets_d_Angele-Chatel_Abondance_Portes_du_Soleil_Haute_Savoie_Auve.html,"Route de la Béchigne, 74390 Chatel, Abondance France",,9 sur 34,Chatel  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Haute-Savoie||Portes du Soleil||Abondance||Chatel,4.0,4.0,Vue sur la montagne||Familial,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Piscine||Jacuzzi||Centre de remise en forme/Salle de sport||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Spa||Piscine intérieure||Piscine chauffée||Sauna||Hammam||Canapé||Kitchenette||Lave-vaisselle||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Télévision à écran plat||Chambres non-fumeurs||Suites||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Piscine||Jacuzzi||Centre de remise en forme/Salle de sport||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Spa||Piscine intérieure||Piscine chauffée||Sauna||Hammam||Canapé||Kitchenette||Lave-vaisselle||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Télévision à écran plat||Chambres non-fumeurs||Suites
Hidden Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d1396456-Reviews-Hidden_Hotel-Paris_Ile_de_France.html,"28, Rue De l'Arc de Triomphe, 75017 Paris France",,35 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,4.5,4.0,Rapport qualité/prix||Joyau caché,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Babysitting||Location de voitures||Massage||Stockage des bagages||Concierge||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Journal||Hôtel non-fumeurs||Boutiques||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service en chambre||Coffre-fort||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Suites||Chambres familiales||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Babysitting||Location de voitures||Massage||Stockage des bagages||Concierge||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Journal||Hôtel non-fumeurs||Boutiques||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service en chambre||Coffre-fort||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Suites||Chambres familiales
B Montmartre Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d280083-Reviews-B_Montmartre_Hotel-Paris_Ile_de_France.html,"6 rue Lecluse, 75017 Paris France",,24 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,4.5,4.0,Rapport qualité/prix||Charmant,Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Navette aéroport||Stockage des bagages||Concierge||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Wi-Fi||Buffet de petit-déjeuner||Café soluble offert||Thé offert||Hôtel non-fumeurs||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Navette aéroport||Stockage des bagages||Concierge||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Wi-Fi||Buffet de petit-déjeuner||Café soluble offert||Thé offert||Hôtel non-fumeurs||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs
7Hotel&Spa,https://www.tripadvisor.fr/Hotel_Review-g227612-d227987-Reviews-7Hotel_Spa-Illkirch_Graffenstaden_Strasbourg_Bas_Rhin_Grand_Est.html,"550 Boulevard Sébastien Brant, 67400 Illkirch, Strasbourg France",,4 sur 5,Illkirch  ,France  ,Europe||France||Grand Est||Bas-Rhin||Strasbourg||Illkirch,3.5,4.0,Familial,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Centre d'affaires avec accès Internet||Wi-Fi||Piscine chauffée||Cours de yoga||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Distributeur automatique||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Hammam||Massage des mains||Massage de la tête||Massage||Bain de vapeur||Stockage des bagages||Concierge||Hôtel non-fumeurs||Distributeur de billets sur site||Trousse de premiers soins||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Bureau||Service de ménage||Chambres communicantes disponibles||Bouilloire électrique||Télévision à écran plat||Films à la demande||Baignoire/douche||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Salles de bain privatives||Service de réveil/réveil-matin||Chambres non-fumeurs||Suites||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Centre d'affaires avec accès Internet||Wi-Fi||Piscine chauffée||Cours de yoga||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Distributeur automatique||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Hammam||Massage des mains||Massage de la tête||Massage||Bain de vapeur||Stockage des bagages||Concierge||Hôtel non-fumeurs||Distributeur de billets sur site||Trousse de premiers soins||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Bureau||Service de ménage||Chambres communicantes disponibles||Bouilloire électrique||Télévision à écran plat||Films à la demande||Baignoire/douche||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Salles de bain privatives||Service de réveil/réveil-matin||Chambres non-fumeurs||Suites
Hôtel De La Porte Dorée,https://www.tripadvisor.fr/Hotel_Review-g187147-d472021-Reviews-Hotel_de_la_Porte_Doree-Paris_Ile_de_France.html,"273 avenue Daumesnil, 75012 Paris France",,224 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,4.5,3.0,Rapport qualité/prix||Quartier résidentiel,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Sécurité 24 heures sur 24||Stockage des bagages||Arrivée 24 heures sur 24||Wi-Fi||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Concierge||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Rideaux occultants||Climatisation||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Sécurité 24 heures sur 24||Stockage des bagages||Arrivée 24 heures sur 24||Wi-Fi||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Concierge||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Rideaux occultants||Climatisation||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs
Hotel La Charpiniere,https://www.tripadvisor.fr/Hotel_Review-g1080915-d585759-Reviews-Hotel_La_Charpiniere-Saint_Galmier_Loire_Auvergne_Rhone_Alpes.html,"8 allee de la Charpiniere, 42330 Saint-Galmier France",,,Saint-Galmier  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Loire||Saint-Galmier,4.0,4.0,,Parking gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Court de tennis||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de conférence||Jacuzzi||Piscine extérieure||Piscine chauffée||Restaurant||Buffet de petit-déjeuner||Salle de réception||Salles de réunion||Spa||Soins du visage||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Court de tennis||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de conférence||Jacuzzi||Piscine extérieure||Piscine chauffée||Restaurant||Buffet de petit-déjeuner||Salle de réception||Salles de réunion||Spa||Soins du visage||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Mas La Casassa,https://www.tripadvisor.fr/Hotel_Review-g1078745-d3653240-Reviews-Mas_La_Casassa-Sant_Gregori_Province_of_Girona_Catalonia.html,"Camí del Veïnat de les Cases Noves s/n, 17150 Sant Gregori Espagne",,1 sur 3 B&B/auberges à Sant Gregori,Sant Gregori  ,Espagne  ,Europe||Espagne||Catalogne||Province of Girona||Sant Gregori,4.5,,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner inclus||Piscine pour enfants||Installations de barbecue||Hôtel non-fumeurs||Arrivée/départ privé||Parking dans la rue||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Piscine d'eau salée||Bar/lounge||Vin/champagne||Distributeur automatique||Cheminée en plein air||Mobilier d'extérieur||Espace pique-nique||Chaises longues/chaises de plage||Parasols||Climatisation||Bureau||Téléphone||Eau en bouteille||Réfrigérateur||Télévision à écran plat||Produits de toilette gratuits||Sèche-cheveux||Penderie||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner inclus||Piscine pour enfants||Installations de barbecue||Hôtel non-fumeurs||Arrivée/départ privé||Parking dans la rue||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Piscine d'eau salée||Bar/lounge||Vin/champagne||Distributeur automatique||Cheminée en plein air||Mobilier d'extérieur||Espace pique-nique||Chaises longues/chaises de plage||Parasols||Climatisation||Bureau||Téléphone||Eau en bouteille||Réfrigérateur||Télévision à écran plat||Produits de toilette gratuits||Sèche-cheveux||Penderie||Chambres non-fumeurs||Suites||Chambres familiales
Hotel Terraza,https://www.tripadvisor.fr/Hotel_Review-g262060-d611807-Reviews-Hotel_Terraza-Roses_Costa_Brava_Province_of_Girona_Catalonia.html,"Avinguda de Rhode, 32, 17480 Rosas Espagne",,5 sur 35,Rosas  ,Espagne  ,Europe||Espagne||Catalogne||Province of Girona||Costa Brava||Rosas,4.5,4.0,Superbe vue||Vue sur la baie,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Billard||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking privé payant sur site||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Sauna||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Snack-bar||Ping-pong||Centre d'affaires avec accès Internet||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Hammam||Massage||Terrasse sur le toit||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambre hypoallergénique||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Billard||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking privé payant sur site||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Sauna||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Snack-bar||Ping-pong||Centre d'affaires avec accès Internet||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Hammam||Massage||Terrasse sur le toit||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambre hypoallergénique||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
